timestamp1M,rtt1M,pop_ping_latency_ms1M
1684973474,55.09829521179199,57.0476188659668
1684973475,66.58530235290527,63.47618865966797
1684973476,67.07239151000977,61.0
1684973477,54.89993095397949,60.70000076293945
1684973478,102.99205780029297,61.900001525878906
1684973480,79.5583724975586,65.5999984741211
1684973481,91.217041015625,62.650001525878906
1684973482,51.138877868652344,63.0476188659668
1684973483,62.73674964904785,64.55000305175781
1684973484,51.18846893310547,62.42856979370117
1684973485,99.18498992919922,65.0526351928711
1684973487,56.51235580444336,66.47618865966797
1684973488,70.42050361633301,57.28571319580078
1684973489,55.90200424194336,52.70000076293945
1684973490,42.60849952697754,49.349998474121094
1684973491,63.516855239868164,53.349998474121094
1684973492,44.01874542236328,56.47618865966797
1684973494,46.707868576049805,55.0
1684973495,45.4258918762207,52.28571319580078
1684973496,46.63681983947754,49.75
1684973497,41.3970947265625,52.650001525878906
1684973498,54.67844009399414,53.95000076293945
1684973499,60.890913009643555,51.71428680419922
1684973500,73.41408729553223,53.0476188659668
1684973502,63.057661056518555,54.75
1684973503,55.968523025512695,53.5
1684973504,51.039695739746094,61.26315689086914
1684973505,147.01223373413086,88.5
1684973506,83.02736282348633,76.52381134033203
1684973507,62.39938735961914,70.85713958740234
1684973509,66.92719459533691,73.95237731933594
1684973510,62.93821334838867,71.30000305175781
1684973511,106.98676109313965,64.1500015258789
1684973512,119.81487274169922,65.0
1684973513,55.83977699279785,71.33333587646484
1684973514,75.1044750213623,79.9000015258789
1684973516,70.74594497680664,81.0
1684973517,42.043447494506836,48.80952453613281
1684973518,36.80682182312012,28.714284896850586
1684973519,30.15446662902832,39.45000076293945
1684973520,48.87747764587402,61.95000076293945
1684973521,49.47376251220703,74.94999694824219
1684973522,105.65972328186035,82.38095092773438
1684973524,96.46105766296387,87.57142639160156
1684973525,109.73906517028809,81.33333587646484
1684973526,97.69940376281738,84.38095092773438
1684973527,104.81142997741699,85.33333587646484
1684973528,86.12871170043945,74.69999694824219
1684973530,72.8456974029541,76.1500015258789
1684973531,105.71956634521484,67.66666412353516
1684973532,28.61332893371582,40.19047546386719
1684973533,38.35248947143555,29.200000762939453
1684973534,33.04314613342285,30.714284896850586
1684973535,32.97305107116699,30.649999618530273
1684973536,31.56876564025879,31.4761905670166
1684973538,61.00320816040039,36.42856979370117
1684973539,40.24338722229004,43.095237731933594
1684973540,84.91253852844238,43.599998474121094
1684973541,63.56310844421387,44.25
1684973542,38.20204734802246,41.238094329833984
1684973543,77.02016830444336,39.650001525878906
1684973545,70.17660140991211,43.14285659790039
1684973546,59.61751937866211,46.650001525878906
1684973547,41.109323501586914,41.5
1684973548,35.93850135803223,33.47618865966797
1684973549,37.53972053527832,43.66666793823242
1684973550,88.83810043334961,59.79999923706055
1684973551,65.43898582458496,63.0
1684973553,67.3058032989502,62.47618865966797
1684973554,72.00264930725098,62.47618865966797
1684973555,96.92096710205078,67.33333587646484
1684973556,82.72123336791992,62.400001525878906
1684973557,72.61443138122559,64.80000305175781
1684973558,85.39414405822754,67.38095092773438
1684973560,66.89047813415527,65.76190185546875
1684973561,76.03883743286133,59.14285659790039
1684973562,42.32525825500488,49.619049072265625
1684973563,45.92633247375488,49.25
1684973564,58.368682861328125,68.25
1684973565,85.55483818054199,68.28571319580078
1684973567,69.39935684204102,62.099998474121094
1684973568,65.45257568359375,67.8499984741211
1684973569,113.35635185241699,65.4000015258789
1684973570,70.94740867614746,66.19999694824219
1684973571,94.33174133300781,74.9000015258789
1684973573,53.32493782043457,72.33333587646484
1684973574,73.43029975891113,70.57142639160156
1684973575,101.35483741760254,73.38095092773438
1684973576,77.3165225982666,63.650001525878906
1684973577,49.28278923034668,46.0
1684973579,60.02926826477051,41.19047546386719
1684973580,45.42112350463867,48.47618865966797
1684973581,64.07761573791504,56.45000076293945
1684973582,41.4729118347168,59.150001525878906
1684973583,57.33346939086914,54.59090805053711
1684973584,70.72710990905762,50.599998474121094
1684973585,59.83996391296387,70.0952377319336
1684973587,77.3003101348877,87.40908813476562
1684973588,86.6246223449707,81.9047622680664
1684973589,54.63767051696777,87.85713958740234
1684973590,121.36650085449219,84.14286041259766
1684973591,88.46735954284668,65.54545593261719
1684973593,58.89153480529785,47.380950927734375
1684973594,44.94357109069824,45.14285659790039
1684973595,39.54434394836426,42.47618865966797
1684973596,38.80023956298828,42.349998474121094
1684973597,37.41788864135742,41.52381134033203
1684973598,42.90413856506348,40.380950927734375
1684973599,39.13998603820801,39.25
1684973601,38.72108459472656,40.20000076293945
1684973602,40.66634178161621,43.400001525878906
1684973603,52.141666412353516,43.85714340209961
1684973604,44.69156265258789,42.42856979370117
1684973605,44.074058532714844,41.14285659790039
1684973606,41.96619987487793,45.29999923706055
1684973607,38.51580619812012,48.238094329833984
1684973609,47.922611236572266,43.28571319580078
1684973610,110.1987361907959,54.105262756347656
1684973611,64.05067443847656,70.5
1684973612,93.68109703063965,77.10526275634766
1684973613,90.70014953613281,67.0952377319336
1684973614,92.39768981933594,58.70000076293945
1684973616,52.80303955078125,47.105262756347656
1684973617,41.23234748840332,45.619049072265625
1684973618,102.36859321594238,63.849998474121094
1684973619,75.98495483398438,64.76190185546875
1684973620,49.352407455444336,61.904762268066406
1684973621,131.81805610656738,60.727272033691406
1684973623,68.70293617248535,57.20000076293945
1684973624,145.7211971282959,79.71428680419922
1684973625,105.17549514770508,90.33333587646484
