timestamp,satellite_norad,satellite,alt,az,pop_ping_latency_ms
2023-06-07 07:13:20.236616,52300,STARLINK-3769,"57deg 50' 17.2""","138deg 03' 13.1""",39.80952453613281
2023-06-07 07:13:20.273979,52850,STARLINK-4187,"43deg 16' 11.8""","323deg 46' 27.1""",39.45000076293945
2023-06-07 07:13:20.313651,52867,STARLINK-4126,"40deg 22' 53.1""","113deg 52' 25.0""",39.45000076293945
2023-06-07 07:13:20.355393,52997,STARLINK-4301,"56deg 16' 08.5""","47deg 38' 54.1""",39.45000076293945
2023-06-07 07:13:20.394337,53008,STARLINK-4275,"76deg 33' 49.9""","139deg 36' 46.1""",39.45000076293945
2023-06-07 07:13:20.438755,54783,STARLINK-5439,"69deg 14' 16.4""","48deg 19' 37.9""",39.45000076293945
2023-06-07 07:13:20.475079,55918,STARLINK-5867,"58deg 04' 41.9""","39deg 30' 33.6""",40.42856979370117
2023-06-07 07:13:20.514157,56295,STARLINK-30083,"25deg 50' 37.9""","183deg 19' 12.0""",40.42856979370117
2023-06-07 07:14:21.545586,45179,STARLINK-1143,"42deg 52' 56.4""","347deg 54' 21.7""",31.600000381469727
2023-06-07 07:14:21.573486,45214,STARLINK-1233,"50deg 45' 00.4""","304deg 22' 07.4""",31.600000381469727
2023-06-07 07:14:21.613324,45570,STARLINK-1376,"61deg 29' 07.2""","272deg 33' 19.0""",31.600000381469727
2023-06-07 07:14:21.656171,45711,STARLINK-1433,"41deg 05' 51.8""","70deg 02' 08.5""",31.600000381469727
2023-06-07 07:14:21.698678,46080,STARLINK-1568,"65deg 41' 07.0""","130deg 34' 26.8""",31.600000381469727
2023-06-07 07:14:21.734684,46383,STARLINK-1770,"47deg 55' 29.0""","159deg 41' 58.3""",30.149999618530273
2023-06-07 07:14:21.774033,47383,STARLINK-2103,"66deg 56' 44.7""","142deg 48' 36.6""",30.149999618530273
2023-06-07 07:14:21.836109,47394,STARLINK-2115,"81deg 08' 12.7""","10deg 29' 39.4""",30.14285659790039
2023-06-07 07:14:21.873838,47589,STARLINK-1994,"73deg 40' 13.3""","155deg 46' 55.6""",30.14285659790039
2023-06-07 07:14:21.954630,47654,STARLINK-2038,"42deg 27' 20.9""","315deg 49' 57.2""",30.14285659790039
2023-06-07 07:14:21.994573,48311,STARLINK-2534,"84deg 47' 36.5""","188deg 20' 22.1""",30.14285659790039
2023-06-07 07:14:22.036158,48688,STARLINK-2742,"43deg 34' 37.5""","01deg 03' 48.6""",29.380952835083008
2023-06-07 07:14:22.074051,51957,STARLINK-3694,"67deg 56' 19.9""","13deg 20' 34.4""",29.380952835083008
2023-06-07 07:14:22.113888,51960,STARLINK-3691,"68deg 02' 46.7""","24deg 06' 13.7""",29.380952835083008
2023-06-07 07:14:22.154921,52122,STARLINK-3726,"48deg 31' 27.5""","23deg 33' 26.7""",29.380952835083008
2023-06-07 07:14:22.194934,52300,STARLINK-3769,"40deg 46' 50.7""","89deg 56' 05.1""",29.380952835083008
2023-06-07 07:14:22.236378,52850,STARLINK-4187,"59deg 29' 50.3""","18deg 13' 38.8""",28.619047164916992
2023-06-07 07:14:22.273948,52879,STARLINK-4139,"47deg 53' 43.6""","249deg 06' 19.6""",28.619047164916992
2023-06-07 07:14:22.312907,53008,STARLINK-4275,"46deg 57' 28.9""","75deg 04' 53.9""",28.619047164916992
2023-06-07 07:14:22.357047,53025,STARLINK-4218,"61deg 05' 19.2""","297deg 08' 01.7""",28.619047164916992
2023-06-07 07:14:22.394164,53436,STARLINK-4527,"44deg 17' 47.1""","152deg 05' 16.2""",28.619047164916992
2023-06-07 07:14:22.436605,54783,STARLINK-5439,"42deg 25' 57.9""","94deg 19' 47.2""",28.190475463867188
2023-06-07 07:14:22.474695,56295,STARLINK-30083,"23deg 25' 47.2""","145deg 37' 25.1""",28.190475463867188
2023-06-07 07:15:23.542834,45179,STARLINK-1143,"42deg 03' 11.1""","33deg 57' 36.4""",29.809524536132812
2023-06-07 07:15:23.594597,45214,STARLINK-1233,"82deg 33' 07.7""","39deg 34' 10.1""",29.809524536132812
2023-06-07 07:15:23.634336,45570,STARLINK-1376,"67deg 20' 48.4""","30deg 46' 03.1""",29.809524536132812
2023-06-07 07:15:23.674163,46080,STARLINK-1568,"42deg 24' 04.2""","82deg 26' 45.6""",29.809524536132812
2023-06-07 07:15:23.713849,47394,STARLINK-2115,"50deg 46' 24.3""","104deg 23' 47.9""",30.649999618530273
2023-06-07 07:15:23.754753,47589,STARLINK-1994,"41deg 43' 48.1""","128deg 38' 51.8""",30.649999618530273
2023-06-07 07:15:23.873972,47654,STARLINK-2038,"46deg 22' 44.5""","04deg 33' 10.3""",30.66666603088379
2023-06-07 07:15:23.954841,47666,STARLINK-2057,"43deg 00' 35.4""","348deg 56' 31.2""",30.66666603088379
2023-06-07 07:15:23.994790,48311,STARLINK-2534,"51deg 44' 33.3""","67deg 44' 49.8""",31.285715103149414
2023-06-07 07:15:24.034942,48582,STARLINK-2236,"63deg 39' 41.2""","181deg 22' 49.6""",31.285715103149414
2023-06-07 07:15:24.074556,51854,STARLINK-3541,"53deg 34' 19.4""","271deg 34' 11.4""",31.285715103149414
2023-06-07 07:15:24.113996,51957,STARLINK-3694,"48deg 48' 13.3""","83deg 57' 06.2""",31.047618865966797
2023-06-07 07:15:24.154559,51960,STARLINK-3691,"46deg 28' 14.7""","86deg 02' 54.1""",31.047618865966797
2023-06-07 07:15:24.196737,51966,STARLINK-3699,"42deg 06' 21.2""","311deg 07' 32.9""",31.047618865966797
2023-06-07 07:15:24.236307,52313,STARLINK-3749,"55deg 41' 42.8""","256deg 50' 55.2""",31.047618865966797
2023-06-07 07:15:24.274296,52502,STARLINK-3912,"50deg 38' 35.2""","02deg 46' 16.5""",31.047618865966797
2023-06-07 07:15:24.313577,52850,STARLINK-4187,"43deg 47' 35.5""","74deg 06' 22.8""",31.238094329833984
2023-06-07 07:15:24.353982,52879,STARLINK-4139,"50deg 35' 55.9""","189deg 52' 47.9""",31.238094329833984
2023-06-07 07:15:24.394395,52882,STARLINK-4181,"42deg 00' 41.1""","260deg 12' 25.5""",30.5238094329834
2023-06-07 07:15:24.436447,53025,STARLINK-4218,"57deg 30' 10.2""","26deg 55' 18.4""",30.5238094329834
2023-06-07 07:16:25.479140,45214,STARLINK-1233,"48deg 27' 24.4""","107deg 10' 24.2""",36.85714340209961
2023-06-07 07:16:25.543170,47666,STARLINK-2057,"41deg 43' 02.9""","34deg 47' 43.9""",36.85714340209961
2023-06-07 07:16:25.573726,48582,STARLINK-2236,"54deg 53' 43.7""","95deg 04' 29.1""",37.5
2023-06-07 07:16:25.614158,51854,STARLINK-3541,"67deg 26' 52.4""","181deg 53' 15.3""",37.5
2023-06-07 07:16:25.657326,51966,STARLINK-3699,"68deg 30' 16.5""","353deg 36' 20.2""",37.28571319580078
2023-06-07 07:16:25.693832,52313,STARLINK-3749,"77deg 04' 54.4""","24deg 20' 43.5""",37.28571319580078
2023-06-07 07:16:25.734555,52502,STARLINK-3912,"43deg 21' 59.7""","55deg 30' 08.0""",37.28571319580078
2023-06-07 07:16:25.773878,52870,STARLINK-4195,"51deg 09' 36.3""","295deg 30' 33.1""",37.619049072265625
2023-06-07 07:16:25.834439,52882,STARLINK-4181,"52deg 23' 06.9""","209deg 06' 40.9""",37.619049072265625
2023-06-07 07:16:25.877895,53005,STARLINK-4288,"49deg 12' 25.4""","229deg 32' 44.9""",37.0
2023-06-07 07:16:25.954739,54766,STARLINK-5471,"45deg 45' 37.9""","06deg 00' 17.1""",37.0
2023-06-07 07:16:25.994105,54794,STARLINK-5392,"39deg 26' 14.8""","329deg 06' 34.0""",36.14285659790039
2023-06-07 07:16:26.034660,56366,FALCON 9 DEB,"15deg 01' 53.5""","38deg 41' 45.9""",36.14285659790039
2023-06-07 07:17:27.094150,45589,STARLINK-1364,"52deg 07' 30.6""","332deg 00' 09.6""",46.900001525878906
2023-06-07 07:17:27.176509,45695,STARLINK-1420,"56deg 26' 46.7""","357deg 41' 08.4""",47.095237731933594
2023-06-07 07:17:27.214368,46384,STARLINK-1771,"42deg 52' 56.6""","266deg 25' 17.5""",47.095237731933594
2023-06-07 07:17:27.256253,47369,STARLINK-2085,"50deg 19' 03.0""","09deg 48' 39.9""",47.095237731933594
2023-06-07 07:17:27.293886,47402,STARLINK-2124,"53deg 02' 41.2""","321deg 50' 29.8""",47.095237731933594
2023-06-07 07:17:27.334447,47643,STARLINK-2022,"42deg 05' 15.0""","354deg 27' 59.1""",46.71428680419922
2023-06-07 07:17:27.374597,48294,STARLINK-2533,"52deg 18' 01.9""","296deg 09' 36.4""",46.71428680419922
2023-06-07 07:17:27.412966,48327,STARLINK-2502,"46deg 04' 35.1""","182deg 51' 56.2""",46.71428680419922
2023-06-07 07:17:27.454326,51854,STARLINK-3541,"41deg 08' 28.5""","140deg 47' 38.2""",46.71428680419922
2023-06-07 07:17:27.534481,51966,STARLINK-3699,"54deg 09' 50.9""","83deg 43' 11.8""",46.71428680419922
2023-06-07 07:17:27.574152,52303,STARLINK-3742,"45deg 33' 36.5""","204deg 23' 58.4""",46.150001525878906
2023-06-07 07:17:27.614359,52313,STARLINK-3749,"43deg 35' 03.3""","56deg 12' 01.3""",44.71428680419922
2023-06-07 07:17:27.654430,52452,STARLINK-3909,"42deg 07' 58.5""","08deg 19' 36.6""",44.71428680419922
2023-06-07 07:17:27.693875,52487,STARLINK-3902,"41deg 09' 36.4""","351deg 20' 11.5""",44.71428680419922
2023-06-07 07:17:27.734499,52870,STARLINK-4195,"87deg 11' 35.1""","154deg 29' 28.4""",44.71428680419922
2023-06-07 07:17:27.773595,53005,STARLINK-4288,"80deg 54' 47.3""","149deg 53' 55.4""",44.71428680419922
2023-06-07 07:17:27.834008,53539,STARLINK-4123,"44deg 35' 14.1""","320deg 21' 43.4""",43.28571319580078
2023-06-07 07:17:27.873908,54781,STARLINK-5443,"45deg 51' 00.3""","310deg 15' 48.9""",43.28571319580078
2023-06-07 07:17:27.955119,54794,STARLINK-5392,"50deg 45' 11.0""","17deg 18' 32.5""",43.28571319580078
2023-06-07 07:17:27.993715,56366,FALCON 9 DEB,"30deg 48' 15.8""","78deg 25' 42.3""",43.28571319580078
2023-06-07 07:17:28.034053,56433,FALCON 9 DEB,"20deg 12' 16.4""","182deg 39' 16.7""",43.33333206176758
2023-06-07 07:18:29.074698,45589,STARLINK-1364,"44deg 19' 50.7""","26deg 04' 00.8""",52.400001525878906
2023-06-07 07:18:29.112902,45689,STARLINK-1413,"41deg 26' 02.9""","359deg 38' 56.9""",53.70000076293945
2023-06-07 07:18:29.154457,45695,STARLINK-1420,"48deg 47' 12.4""","62deg 07' 44.3""",53.70000076293945
2023-06-07 07:18:29.194322,46384,STARLINK-1771,"57deg 39' 44.1""","213deg 41' 45.9""",53.42856979370117
2023-06-07 07:18:29.234999,47381,STARLINK-2101,"52deg 44' 04.8""","342deg 00' 05.1""",53.42856979370117
2023-06-07 07:18:29.274664,47402,STARLINK-2124,"67deg 35' 04.0""","48deg 11' 25.3""",53.42856979370117
2023-06-07 07:18:29.313119,47548,STARLINK-1782,"41deg 52' 40.8""","201deg 20' 37.4""",52.25
2023-06-07 07:18:29.360641,48294,STARLINK-2533,"58deg 10' 28.8""","08deg 53' 20.1""",52.25
2023-06-07 07:18:29.394017,48327,STARLINK-2502,"51deg 26' 31.9""","126deg 18' 26.1""",52.650001525878906
2023-06-07 07:18:29.434700,52117,STARLINK-3738,"46deg 26' 11.3""","302deg 35' 22.1""",52.650001525878906
2023-06-07 07:18:29.474755,52135,STARLINK-3729,"43deg 12' 51.1""","358deg 01' 44.6""",52.650001525878906
2023-06-07 07:18:29.513668,52303,STARLINK-3742,"62deg 43' 07.8""","143deg 07' 03.9""",52.70000076293945
2023-06-07 07:18:29.554181,52870,STARLINK-4195,"48deg 05' 40.1""","119deg 56' 53.0""",52.70000076293945
2023-06-07 07:18:29.593812,53005,STARLINK-4288,"48deg 54' 21.7""","71deg 43' 28.9""",52.0476188659668
2023-06-07 07:18:29.634272,53431,STARLINK-4548,"43deg 02' 24.3""","174deg 03' 13.4""",52.0476188659668
2023-06-07 07:18:29.674585,53539,STARLINK-4123,"45deg 07' 31.9""","11deg 05' 05.2""",52.0476188659668
2023-06-07 07:18:29.714379,54781,STARLINK-5443,"74deg 38' 19.2""","09deg 06' 50.8""",51.0476188659668
2023-06-07 07:18:29.754111,54794,STARLINK-5392,"38deg 28' 46.0""","64deg 03' 11.2""",51.0476188659668
2023-06-07 07:18:29.854012,55916,STARLINK-5796,"52deg 48' 42.2""","215deg 20' 33.3""",50.0476188659668
2023-06-07 07:18:29.893774,56366,FALCON 9 DEB,"23deg 11' 56.3""","146deg 56' 05.7""",50.57143020629883
2023-06-07 07:18:29.974224,56433,FALCON 9 DEB,"16deg 02' 28.9""","143deg 01' 48.6""",50.57143020629883
2023-06-07 07:19:31.034890,45567,STARLINK-1361,"67deg 25' 03.3""","295deg 39' 32.5""",37.9523811340332
2023-06-07 07:19:31.073532,45660,STARLINK-1443,"42deg 26' 51.4""","340deg 55' 30.0""",37.33333206176758
2023-06-07 07:19:31.113917,46384,STARLINK-1771,"42deg 51' 18.2""","160deg 56' 53.3""",37.33333206176758
2023-06-07 07:19:31.154861,47381,STARLINK-2101,"54deg 01' 59.1""","50deg 21' 20.8""",37.04999923706055
2023-06-07 07:19:31.194948,47399,STARLINK-2121,"48deg 51' 32.2""","353deg 18' 33.7""",37.04999923706055
2023-06-07 07:19:31.234994,47402,STARLINK-2124,"41deg 55' 33.4""","92deg 06' 21.1""",37.04999923706055
2023-06-07 07:19:31.274084,48310,STARLINK-2536,"65deg 29' 19.0""","245deg 33' 53.3""",37.0476188659668
2023-06-07 07:19:31.313203,52117,STARLINK-3738,"52deg 53' 14.7""","01deg 20' 35.1""",37.0476188659668
2023-06-07 07:19:31.354635,52303,STARLINK-3742,"43deg 42' 31.1""","87deg 38' 53.7""",36.57143020629883
2023-06-07 07:19:31.394306,52476,STARLINK-3835,"42deg 07' 08.8""","18deg 41' 04.5""",36.57143020629883
2023-06-07 07:19:31.435431,52843,STARLINK-4188,"58deg 27' 27.9""","348deg 28' 23.8""",36.57143020629883
2023-06-07 07:19:31.474574,53023,STARLINK-4284,"52deg 55' 02.4""","289deg 54' 44.3""",36.150001525878906
2023-06-07 07:19:31.515064,53431,STARLINK-4548,"45deg 43' 00.5""","123deg 48' 13.9""",36.150001525878906
2023-06-07 07:19:31.554480,53434,STARLINK-4498,"45deg 29' 16.2""","168deg 54' 25.3""",36.238094329833984
2023-06-07 07:19:31.594211,54781,STARLINK-5443,"50deg 30' 34.9""","95deg 06' 06.1""",36.238094329833984
2023-06-07 07:19:31.634445,55916,STARLINK-5796,"84deg 12' 29.3""","333deg 53' 27.6""",36.238094329833984
2023-06-07 07:20:32.674172,45567,STARLINK-1361,"57deg 42' 08.2""","37deg 22' 35.8""",30.14285659790039
2023-06-07 07:20:32.719721,46056,STARLINK-1561,"36deg 06' 34.6""","239deg 32' 54.3""",30.14285659790039
2023-06-07 07:20:32.755102,46077,STARLINK-1559,"56deg 00' 41.5""","212deg 51' 49.4""",30.14285659790039
2023-06-07 07:20:32.854908,47399,STARLINK-2121,"45deg 37' 29.4""","47deg 00' 41.0""",30.14285659790039
2023-06-07 07:20:32.894625,47551,STARLINK-1938,"51deg 14' 23.6""","277deg 33' 10.9""",30.809524536132812
2023-06-07 07:20:32.973827,47665,STARLINK-2056,"41deg 17' 46.9""","338deg 47' 06.7""",30.75
2023-06-07 07:20:33.013459,47679,STARLINK-2095,"41deg 35' 42.4""","318deg 40' 15.1""",30.75
2023-06-07 07:20:33.055340,48310,STARLINK-2536,"69deg 53' 53.2""","60deg 14' 42.6""",30.75
2023-06-07 07:20:33.094651,51852,STARLINK-3542,"43deg 34' 26.7""","274deg 58' 51.6""",30.75
2023-06-07 07:20:33.173975,52100,STARLINK-3702,"44deg 22' 13.4""","258deg 47' 42.5""",31.200000762939453
2023-06-07 07:20:33.213689,52500,STARLINK-3866,"51deg 43' 44.1""","357deg 12' 57.0""",31.200000762939453
2023-06-07 07:20:33.254914,52843,STARLINK-4188,"53deg 42' 49.5""","64deg 58' 21.0""",31.200000762939453
2023-06-07 07:20:33.295036,52880,STARLINK-4186,"49deg 03' 41.7""","211deg 07' 52.8""",31.200000762939453
2023-06-07 07:20:33.334742,53023,STARLINK-4284,"60deg 47' 22.1""","07deg 48' 50.1""",31.200000762939453
2023-06-07 07:20:33.374190,53434,STARLINK-4498,"45deg 09' 42.7""","117deg 30' 11.3""",31.200000762939453
2023-06-07 07:20:33.413463,55916,STARLINK-5796,"48deg 46' 37.0""","23deg 41' 06.5""",31.149999618530273
2023-06-07 07:21:34.474268,45233,STARLINK-1238,"43deg 03' 32.6""","297deg 10' 09.0""",34.238094329833984
2023-06-07 07:21:34.514612,46056,STARLINK-1561,"86deg 05' 23.8""","132deg 56' 16.3""",34.238094329833984
2023-06-07 07:21:34.555899,46077,STARLINK-1559,"69deg 24' 04.9""","112deg 13' 09.7""",34.238094329833984
2023-06-07 07:21:34.594090,47551,STARLINK-1938,"72deg 17' 21.4""","193deg 06' 43.1""",34.5
2023-06-07 07:21:34.634076,47665,STARLINK-2056,"45deg 09' 24.2""","25deg 22' 09.0""",34.5
2023-06-07 07:21:34.674458,47679,STARLINK-2095,"45deg 05' 00.7""","05deg 26' 16.2""",34.28571319580078
2023-06-07 07:21:34.714218,48326,STARLINK-2498,"41deg 47' 46.3""","198deg 44' 11.7""",34.28571319580078
2023-06-07 07:21:34.754809,48689,STARLINK-2617,"43deg 44' 27.2""","327deg 43' 06.2""",34.28571319580078
2023-06-07 07:21:34.854868,51852,STARLINK-3542,"64deg 41' 28.8""","220deg 45' 25.9""",34.28571319580078
2023-06-07 07:21:34.893640,51963,STARLINK-3675,"46deg 21' 19.5""","305deg 07' 35.7""",34.5
2023-06-07 07:21:34.973819,51969,STARLINK-3680,"55deg 52' 28.2""","306deg 37' 18.2""",34.5
2023-06-07 07:21:35.013422,52100,STARLINK-3702,"75deg 06' 05.0""","306deg 11' 59.2""",34.54999923706055
2023-06-07 07:21:35.054885,52500,STARLINK-3866,"46deg 17' 30.1""","54deg 49' 07.4""",34.54999923706055
2023-06-07 07:21:35.094656,52503,STARLINK-3861,"41deg 19' 05.9""","327deg 30' 56.0""",34.71428680419922
2023-06-07 07:21:35.134098,54769,STARLINK-5404,"41deg 31' 08.5""","338deg 27' 38.0""",34.71428680419922
2023-06-07 07:22:36.213774,45233,STARLINK-1238,"78deg 01' 05.6""","299deg 20' 39.0""",44.380950927734375
2023-06-07 07:22:36.254728,45392,STARLINK-1290,"46deg 21' 16.2""","256deg 32' 05.8""",44.66666793823242
2023-06-07 07:22:36.314290,45588,STARLINK-1360,"48deg 30' 19.5""","322deg 39' 25.6""",44.66666793823242
2023-06-07 07:22:36.355243,46056,STARLINK-1561,"35deg 11' 59.8""","65deg 28' 01.9""",44.66666793823242
2023-06-07 07:22:36.393880,46077,STARLINK-1559,"41deg 18' 58.1""","75deg 40' 14.6""",44.66666793823242
2023-06-07 07:22:36.434395,46338,STARLINK-1752,"44deg 36' 48.9""","256deg 43' 08.0""",44.19047546386719
2023-06-07 07:22:36.474850,47404,STARLINK-2128,"58deg 49' 59.5""","323deg 08' 29.4""",44.19047546386719
2023-06-07 07:22:36.515024,47551,STARLINK-1938,"45deg 04' 12.0""","139deg 03' 22.3""",44.19047546386719
2023-06-07 07:22:36.555000,48293,STARLINK-2550,"52deg 47' 32.4""","305deg 14' 30.8""",42.400001525878906
2023-06-07 07:22:36.594397,48326,STARLINK-2498,"56deg 39' 26.8""","148deg 52' 30.7""",42.400001525878906
2023-06-07 07:22:36.634467,48689,STARLINK-2617,"43deg 00' 25.1""","14deg 57' 43.4""",42.400001525878906
2023-06-07 07:22:36.674496,51852,STARLINK-3542,"47deg 22' 43.3""","153deg 57' 16.6""",42.400001525878906
2023-06-07 07:22:36.714507,51963,STARLINK-3675,"79deg 26' 02.9""","357deg 34' 04.6""",42.400001525878906
2023-06-07 07:22:36.754949,51969,STARLINK-3680,"77deg 52' 46.9""","77deg 24' 28.1""",40.650001525878906
2023-06-07 07:22:36.855017,52100,STARLINK-3702,"53deg 11' 26.1""","47deg 11' 59.2""",40.650001525878906
2023-06-07 07:22:36.893684,52138,STARLINK-3723,"42deg 40' 04.7""","356deg 44' 00.1""",40.650001525878906
2023-06-07 07:22:36.954998,52503,STARLINK-3861,"54deg 02' 51.5""","16deg 59' 10.2""",42.095237731933594
2023-06-07 07:22:36.993977,52865,STARLINK-4274,"71deg 31' 47.5""","276deg 51' 36.3""",42.095237731933594
2023-06-07 07:22:37.034483,53003,STARLINK-4255,"72deg 51' 24.4""","229deg 42' 49.5""",42.095237731933594
2023-06-07 07:22:37.073926,54769,STARLINK-5404,"46deg 26' 45.4""","26deg 26' 36.5""",42.095237731933594
2023-06-07 07:23:38.113762,45233,STARLINK-1238,"58deg 21' 26.8""","116deg 10' 36.0""",42.95000076293945
2023-06-07 07:23:38.154465,45392,STARLINK-1290,"78deg 03' 27.5""","03deg 39' 04.0""",42.95000076293945
2023-06-07 07:23:38.194062,45588,STARLINK-1360,"46deg 18' 22.3""","17deg 07' 45.8""",42.47618865966797
2023-06-07 07:23:38.234440,46338,STARLINK-1752,"52deg 47' 56.2""","201deg 35' 49.1""",42.47618865966797
2023-06-07 07:23:38.274792,47372,STARLINK-2089,"41deg 21' 35.8""","08deg 45' 55.9""",42.47618865966797
2023-06-07 07:23:38.313443,47404,STARLINK-2128,"66deg 45' 01.3""","68deg 22' 45.3""",42.14285659790039
2023-06-07 07:23:38.354186,47650,STARLINK-2033,"42deg 48' 20.3""","17deg 05' 21.7""",42.14285659790039
2023-06-07 07:23:38.394130,48293,STARLINK-2550,"54deg 14' 41.5""","14deg 01' 17.7""",42.14285659790039
2023-06-07 07:23:38.433955,48326,STARLINK-2498,"43deg 14' 05.9""","95deg 29' 18.4""",42.14285659790039
2023-06-07 07:23:38.474938,51963,STARLINK-3675,"52deg 12' 20.1""","102deg 38' 17.1""",42.14285659790039
2023-06-07 07:23:38.515028,51969,STARLINK-3680,"43deg 45' 31.9""","108deg 03' 20.0""",43.14285659790039
2023-06-07 07:23:38.554684,52305,STARLINK-3724,"58deg 24' 35.5""","196deg 00' 56.5""",43.14285659790039
2023-06-07 07:23:38.601814,52501,STARLINK-3907,"42deg 17' 29.0""","24deg 34' 31.6""",43.14285659790039
2023-06-07 07:23:38.634204,52503,STARLINK-3861,"41deg 10' 31.9""","66deg 28' 14.7""",43.14285659790039
2023-06-07 07:23:38.674287,52865,STARLINK-4274,"61deg 30' 23.6""","132deg 26' 59.1""",43.14285659790039
2023-06-07 07:23:38.714398,53003,STARLINK-4255,"61deg 40' 36.0""","68deg 46' 13.6""",43.33333206176758
2023-06-07 07:23:38.754783,53535,STARLINK-4138,"46deg 23' 57.3""","351deg 23' 13.7""",43.33333206176758
2023-06-07 07:23:38.854895,54778,STARLINK-5450,"57deg 09' 18.2""","311deg 31' 22.3""",43.33333206176758
2023-06-07 07:24:39.953999,45392,STARLINK-1290,"40deg 31' 17.9""","55deg 53' 01.6""",23.0
2023-06-07 07:24:39.994303,45569,STARLINK-1366,"51deg 56' 40.6""","278deg 21' 09.6""",23.649999618530273
2023-06-07 07:24:40.034761,45665,STARLINK-1448,"42deg 36' 13.8""","353deg 07' 37.9""",23.649999618530273
2023-06-07 07:24:40.074970,45714,STARLINK-1437,"60deg 34' 03.0""","02deg 07' 35.5""",23.5
2023-06-07 07:24:40.113610,47633,STARLINK-2009,"44deg 10' 48.4""","333deg 49' 23.6""",23.5
2023-06-07 07:24:40.154908,47672,STARLINK-2065,"43deg 31' 01.7""","331deg 48' 28.0""",23.5
2023-06-07 07:24:40.194362,52120,STARLINK-3534,"52deg 03' 59.1""","339deg 08' 09.9""",23.5
2023-06-07 07:24:40.234821,52298,STARLINK-3760,"49deg 26' 14.7""","211deg 47' 17.6""",23.5
2023-06-07 07:24:40.274577,52305,STARLINK-3724,"60deg 40' 32.0""","105deg 06' 53.8""",23.5
2023-06-07 07:24:40.313415,52474,STARLINK-3855,"43deg 17' 44.7""","01deg 40' 55.7""",23.5
2023-06-07 07:24:40.354362,52845,STARLINK-4168,"55deg 16' 17.9""","332deg 25' 56.3""",23.5
2023-06-07 07:24:40.393791,53024,STARLINK-4289,"41deg 06' 51.9""","280deg 27' 32.5""",23.5
2023-06-07 07:24:40.434623,53432,STARLINK-4557,"48deg 56' 46.7""","171deg 47' 17.5""",23.5
2023-06-07 07:24:40.474762,53537,STARLINK-4120,"44deg 59' 53.2""","333deg 06' 55.7""",22.952381134033203
2023-06-07 07:24:40.515049,53575,STARLINK-4551,"40deg 53' 44.0""","11deg 03' 34.2""",22.952381134033203
2023-06-07 07:24:40.554456,54778,STARLINK-5450,"74deg 14' 01.6""","75deg 36' 49.8""",22.952381134033203
2023-06-07 07:25:41.594634,45544,STARLINK-1373,"42deg 17' 52.5""","124deg 54' 58.9""",62.095237731933594
2023-06-07 07:25:41.635337,45569,STARLINK-1366,"67deg 18' 39.0""","359deg 53' 26.4""",62.095237731933594
2023-06-07 07:25:41.673959,45714,STARLINK-1437,"49deg 13' 31.3""","70deg 10' 52.1""",62.095237731933594
2023-06-07 07:25:41.713821,47582,STARLINK-1986,"52deg 40' 54.6""","269deg 11' 47.8""",62.095237731933594
2023-06-07 07:25:41.754956,47633,STARLINK-2009,"41deg 15' 19.7""","19deg 44' 43.4""",64.1500015258789
2023-06-07 07:25:41.873740,47658,STARLINK-2042,"42deg 59' 50.1""","329deg 04' 14.6""",64.1500015258789
2023-06-07 07:25:41.954542,47672,STARLINK-2065,"52deg 45' 47.6""","24deg 31' 05.5""",65.75
2023-06-07 07:25:41.994656,48309,STARLINK-2517,"56deg 23' 01.0""","254deg 51' 42.0""",65.04762268066406
2023-06-07 07:25:42.034926,51959,STARLINK-3704,"65deg 51' 28.6""","326deg 18' 05.1""",65.04762268066406
2023-06-07 07:25:42.074010,52102,STARLINK-3709,"47deg 20' 48.7""","314deg 19' 32.8""",65.04762268066406
2023-06-07 07:25:42.113955,52120,STARLINK-3534,"41deg 43' 59.4""","29deg 14' 22.3""",65.04762268066406
2023-06-07 07:25:42.195147,52298,STARLINK-3760,"69deg 01' 58.6""","135deg 51' 43.4""",64.85713958740234
2023-06-07 07:25:42.235050,52498,STARLINK-3925,"40deg 54' 58.4""","324deg 40' 21.9""",65.14286041259766
2023-06-07 07:25:42.273682,52845,STARLINK-4168,"61deg 06' 56.6""","56deg 22' 32.1""",65.14286041259766
2023-06-07 07:25:42.314557,52846,STARLINK-4212,"41deg 15' 37.2""","314deg 26' 01.8""",65.14286041259766
2023-06-07 07:25:42.354668,52881,STARLINK-4192,"44deg 00' 19.6""","232deg 19' 22.8""",65.14286041259766
2023-06-07 07:25:42.393963,53024,STARLINK-4289,"60deg 08' 14.0""","328deg 13' 30.0""",65.14286041259766
2023-06-07 07:25:42.434611,53432,STARLINK-4557,"47deg 57' 01.7""","114deg 19' 18.5""",66.75
2023-06-07 07:25:42.474537,53537,STARLINK-4120,"41deg 08' 57.7""","19deg 58' 35.5""",66.75
2023-06-07 07:25:42.513881,53576,STARLINK-4581,"40deg 57' 48.0""","358deg 33' 52.0""",66.75
2023-06-07 07:25:42.554459,54778,STARLINK-5450,"42deg 07' 43.3""","105deg 44' 07.2""",66.4000015258789
2023-06-07 07:25:42.593884,56364,FALCON 9 DEB,"35deg 50' 34.8""","41deg 30' 12.9""",66.4000015258789
2023-06-07 07:26:43.614228,45182,STARLINK-1201,"43deg 28' 15.0""","293deg 26' 52.4""",38.28571319580078
