timestamp,pop_ping_latency_ms,downlinkThroughputBps
2023-09-18 21:35:13.675889,28.190475,11769.217
2023-09-18 21:35:23.736391,24.190475,9898.558
2023-09-18 21:35:33.795874,41.0,10435.429
2023-09-18 21:35:43.855193,52.57143,17347.64
2023-09-18 21:35:53.915118,46.15,7583.302
2023-09-18 21:36:04.015203,40.75,11727.274
2023-09-18 21:36:14.075376,45.666668,44669.336
2023-09-18 21:36:24.175335,44.1,43008.395
2023-09-18 21:36:34.295228,38.25,10955.522
2023-09-18 21:36:44.355777,46.38095,20258.488
2023-09-18 21:36:54.414890,41.05,40391.15
2023-09-18 21:37:04.474992,67.0,12314.477
2023-09-18 21:37:14.535000,44.095238,8120.1724
2023-09-18 21:37:24.595455,42.42857,30752.637
2023-09-18 21:37:34.655300,28.3,9294.578
2023-09-18 21:37:44.715369,22.75,7583.302
2023-09-18 21:37:54.775159,22.15,18362.662
2023-09-18 21:38:04.835164,25.95,9630.122
2023-09-18 21:38:14.895950,38.666668,36758.88
2023-09-18 21:38:24.999881,37.809525,14596.178
2023-09-18 21:38:35.055327,49.333332,23714.596
2023-09-18 21:38:45.195204,22.809525,26357.006
2023-09-18 21:38:55.275237,23.0,70548.195
2023-09-18 21:39:05.334937,25.75,36129.734
2023-09-18 21:39:15.395220,27.681818,37799.066
2023-09-18 21:39:25.455488,27.571428,22204.645
2023-09-18 21:39:35.515575,46.095238,12549.357
2023-09-18 21:39:45.575862,29.761906,34468.79
2023-09-18 21:39:55.650989,30.3,34334.574
2023-09-18 21:40:05.696244,37.2,12549.357
2023-09-18 21:40:15.755212,47.809525,12012.486
2023-09-18 21:40:25.815046,47.142857,31734.104
2023-09-18 21:40:35.875132,36.4,12549.357
2023-09-18 21:40:45.915531,51.0,24796.725
2023-09-18 21:40:56.015216,51.809525,8506.049
2023-09-18 21:41:06.155267,48.61905,10536.092
2023-09-18 21:41:16.295375,61.2,8120.1724
2023-09-18 21:41:26.355117,60.5,11895.046
2023-09-18 21:41:36.395519,47.333332,10536.092
2023-09-18 21:41:46.456349,31.68421,23605.543
2023-09-18 21:41:56.517713,32.0,9529.459
2023-09-18 21:42:06.575114,48.61905,9999.221
2023-09-18 21:42:16.615166,48.35,7096.762
2023-09-18 21:42:26.694936,46.65,7583.302
2023-09-18 21:42:36.755129,30.15,11945.378
2023-09-18 21:42:46.815011,37.285713,8120.1724
2023-09-18 21:42:56.875127,43.52381,8120.1724
2023-09-18 21:43:06.975909,45.0,20585.645
2023-09-18 21:43:17.036223,36.666668,7583.302
2023-09-18 21:43:27.134892,40.636364,9680.454
2023-09-18 21:43:37.194937,40.42857,13346.275
2023-09-18 21:43:47.275552,32.333332,8120.1724
2023-09-18 21:43:57.335847,38.142857,26407.338
2023-09-18 21:44:07.375171,30.619047,10175.382
2023-09-18 21:44:17.435262,42.2,93558.15
2023-09-18 21:44:27.495209,42.238094,8120.1724
2023-09-18 21:44:37.555311,23.85,12004.098
2023-09-18 21:44:47.615368,43.238094,62201.527
2023-09-18 21:44:57.699062,42.47619,10116.661
2023-09-18 21:45:07.755301,33.25,19897.777
2023-09-18 21:45:17.816006,53.095238,7583.302
2023-09-18 21:45:27.875620,50.0,10653.532
2023-09-18 21:45:37.976634,39.04762,13665.042
2023-09-18 21:45:48.035281,78.5,9604.956
2023-09-18 21:45:58.135367,65.04762,12364.809
2023-09-18 21:46:08.195164,42.52381,8338.276
2023-09-18 21:46:18.295416,43.142857,28898.754
2023-09-18 21:46:28.355411,48.333332,9554.625
2023-09-18 21:46:38.395170,42.42857,8875.147
2023-09-18 21:46:48.455120,31.8,8120.1724
2023-09-18 21:46:58.515621,42.9,49476.01
2023-09-18 21:47:08.575504,47.095238,18161.336
2023-09-18 21:47:18.652528,41.095238,10166.993
2023-09-18 21:47:28.695904,33.45,13816.037
2023-09-18 21:47:38.755068,30.666666,8657.043
2023-09-18 21:47:48.815288,38.9,43201.332
2023-09-18 21:47:58.874980,49.04762,40022.047
2023-09-18 21:48:08.980384,54.809525,9781.117
2023-09-18 21:48:19.035155,41.095238,33537.656
2023-09-18 21:48:29.155288,33.285713,9143.583
2023-09-18 21:48:39.295375,36.857143,9294.578
2023-09-18 21:48:49.335146,37.5,17012.098
2023-09-18 21:48:59.395128,39.95238,7583.302
2023-09-18 21:49:09.455225,42.2,8120.1724
2023-09-18 21:49:19.516021,43.6,11215.569
2023-09-18 21:49:29.575827,24.714285,17246.979
2023-09-18 21:49:39.655429,24.6,11156.849
2023-09-18 21:49:49.715411,30.666666,11173.626
2023-09-18 21:49:59.761053,51.47619,35911.63
2023-09-18 21:50:09.816368,46.95238,8657.043
2023-09-18 21:50:19.895740,25.2,11215.569
2023-09-18 21:50:29.995749,38.52381,10116.661
2023-09-18 21:50:40.056469,37.15,22724.738
2023-09-18 21:50:50.154919,25.9,8506.049
2023-09-18 21:51:00.295656,48.285713,8657.043
2023-09-18 21:51:10.355429,46.2,9923.724
2023-09-18 21:51:20.416049,35.52381,8120.1724
2023-09-18 21:51:30.474830,45.61905,11844.715
2023-09-18 21:51:40.534957,44.9,10066.33
2023-09-18 21:51:50.588744,41.0,26919.043
2023-09-18 21:52:00.695407,24.0,11945.378
2023-09-18 21:52:10.755214,24.857143,7583.302
2023-09-18 21:52:20.815363,27.809525,9915.335
2023-09-18 21:52:30.875388,49.35,17507.025
2023-09-18 21:52:40.976567,51.52381,55725.523
2023-09-18 21:52:51.035041,46.8,9999.221
2023-09-18 21:53:01.055413,31.380953,9193.914
2023-09-18 21:53:11.155824,31.05,8657.043
2023-09-18 21:53:21.295478,48.8,32740.736
2023-09-18 21:53:31.355523,53.1,40072.38
2023-09-18 21:53:41.395025,56.0,8120.1724
2023-09-18 21:53:51.455350,31.809525,10024.387
2023-09-18 21:54:01.495753,31.4,25769.805
2023-09-18 21:54:11.556263,30.9,8757.707
2023-09-18 21:54:21.599017,57.714287,11559.502
2023-09-18 21:54:31.655790,35.904762,8120.1724
2023-09-18 21:54:41.755734,39.5,8757.707
2023-09-18 21:54:51.816682,32.47619,39267.074
2023-09-18 21:55:01.875235,32.0,26935.82
2023-09-18 21:55:11.980706,31.1,8120.1724
2023-09-18 21:55:22.035367,33.35,33009.17
2023-09-18 21:55:32.157636,31.45,26700.94
2023-09-18 21:55:42.295837,34.3,10871.636
2023-09-18 21:55:52.335263,39.61905,28244.443
2023-09-18 21:56:02.395333,42.190475,8120.1724
2023-09-18 21:56:12.455475,43.272728,8992.588
2023-09-18 21:56:22.516538,32.272728,8875.147
2023-09-18 21:56:32.575428,26.7,7046.4307
2023-09-18 21:56:42.628341,29.47619,7583.302
2023-09-18 21:56:52.696373,23.1,22775.07
2023-09-18 21:57:02.775508,26.95,8120.1724
2023-09-18 21:57:12.836153,35.15,8120.1724
2023-09-18 21:57:22.895733,39.1,16164.848
2023-09-18 21:57:32.981818,25.380953,8992.588
2023-09-18 21:57:43.036609,37.95,26952.598
2023-09-18 21:57:53.135750,45.04762,11005.854
2023-09-18 21:58:03.194966,30.65,23228.055
2023-09-18 21:58:13.295014,36.1,37127.98
2023-09-18 21:58:23.355055,33.238094,9143.583
2023-09-18 21:58:33.415090,36.238094,10015.998
2023-09-18 21:58:43.475338,42.95,10234.102
2023-09-18 21:58:53.515315,45.35,8120.1724
2023-09-18 21:59:03.577386,58.95238,14965.276
2023-09-18 21:59:13.657154,55.61905,11668.554
2023-09-18 21:59:23.715252,44.095238,8120.1724
2023-09-18 21:59:33.755270,25.571428,38830.867
2023-09-18 21:59:43.815746,48.7,10208.936
2023-09-18 21:59:53.875668,53.666668,7583.302
2023-09-18 22:00:03.981497,56.095238,9529.459
2023-09-18 22:00:14.036512,46.42857,7583.302
2023-09-18 22:00:24.177082,39.238094,19604.178
2023-09-18 22:00:34.275247,36.05,42379.246
2023-09-18 22:00:44.335352,40.65,12062.818
2023-09-18 22:00:54.395093,40.95238,28034.729
2023-09-18 22:01:04.455131,48.285713,12046.041
2023-09-18 22:01:14.495136,30.666666,26952.598
2023-09-18 22:01:24.555323,33.9,18698.207
2023-09-18 22:01:34.615311,33.7,8757.707
2023-09-18 22:01:44.702857,45.31579,15099.494
2023-09-18 22:01:54.755288,42.142857,18899.533
2023-09-18 22:02:04.815100,32.4,9630.122
2023-09-18 22:02:14.875157,35.55,8120.1724
2023-09-18 22:02:24.981711,36.904762,18362.662
2023-09-18 22:02:35.036369,36.142857,31289.508
2023-09-18 22:02:45.155903,24.25,25333.596
2023-09-18 22:02:55.295041,25.0,13086.229
2023-09-18 22:03:05.355297,25.285715,13086.229
2023-09-18 22:03:15.416970,42.5,13086.229
2023-09-18 22:03:25.475576,40.857143,13572.768
2023-09-18 22:03:35.536392,28.52381,13572.768
2023-09-18 22:03:45.595269,43.809525,25971.13
2023-09-18 22:03:55.677014,40.761906,15091.105
2023-09-18 22:04:05.736450,38.95,51908.707
2023-09-18 22:04:15.795045,40.285713,17171.48
2023-09-18 22:04:25.855268,42.142857,42068.867
2023-09-18 22:04:35.915060,46.142857,13086.229
2023-09-18 22:04:46.016114,43.47619,9512.682
2023-09-18 22:04:56.174942,43.857143,39753.613
2023-09-18 22:05:06.275723,43.42857,11072.963
2023-09-18 22:05:16.335586,40.809525,8875.147
2023-09-18 22:05:26.395361,42.45,17263.756
2023-09-18 22:05:36.456203,55.809525,10536.092
2023-09-18 22:05:46.515607,39.0,8120.1724
2023-09-18 22:05:56.555048,39.57143,9529.459
2023-09-18 22:06:06.615050,29.904762,8120.1724
2023-09-18 22:06:16.675935,42.809525,8875.147
2023-09-18 22:06:26.736820,41.761906,8120.1724
2023-09-18 22:06:36.775014,44.61905,12482.249
2023-09-18 22:06:46.836104,36.285713,8657.043
2023-09-18 22:06:56.875079,32.857143,11408.507
2023-09-18 22:07:06.982288,36.2,31214.01
2023-09-18 22:07:17.035895,36.47619,29519.512
2023-09-18 22:07:27.136116,38.761906,8120.1724
2023-09-18 22:07:37.194593,44.904762,20937.965
2023-09-18 22:07:47.275316,40.42857,8657.043
2023-09-18 22:07:57.336808,42.04762,8120.1724
2023-09-18 22:08:07.395457,34.6,9957.277
2023-09-18 22:08:17.455228,41.238094,8120.1724
2023-09-18 22:08:27.495119,42.65,9680.454
2023-09-18 22:08:37.555313,46.190475,13346.275
2023-09-18 22:08:47.615270,23.05,8657.043
2023-09-18 22:08:57.676781,29.333334,7583.302
2023-09-18 22:09:07.736794,39.666668,9957.277
2023-09-18 22:09:17.795049,36.095238,8120.1724
2023-09-18 22:09:27.855115,38.8,8120.1724
2023-09-18 22:09:37.914955,36.45,11249.123
2023-09-18 22:09:47.995040,59.857143,229831.08
2023-09-18 22:09:58.055009,45.238094,12599.689
2023-09-18 22:10:08.155104,30.809525,9042.919
2023-09-18 22:10:18.294747,46.285713,12918.456
2023-09-18 22:10:28.335936,40.904762,10938.745
2023-09-18 22:10:38.395148,28.95,8120.1724
2023-09-18 22:10:48.455855,27.6,41741.715
2023-09-18 22:10:58.515646,29.95,44040.19
2023-09-18 22:11:08.576269,23.714285,10066.33
2023-09-18 22:11:18.675140,35.238094,9093.251
2023-09-18 22:11:28.735079,29.47619,10989.076
2023-09-18 22:11:38.795299,26.285715,8120.1724
2023-09-18 22:11:48.855800,30.5,10401.874
2023-09-18 22:11:58.915313,34.0,12255.756
2023-09-18 22:12:09.014927,35.285713,8120.1724
2023-09-18 22:12:19.155228,38.0,10678.698
2023-09-18 22:12:29.294682,38.857143,9193.914
2023-09-18 22:12:39.355016,36.809525,9999.221
2023-09-18 22:12:49.415582,48.190475,9722.396
2023-09-18 22:12:59.475354,54.04762,8875.147
2023-09-18 22:13:09.535032,52.95,8120.1724
2023-09-18 22:13:19.595368,46.65,11702.108
2023-09-18 22:13:29.657387,32.47619,9898.558
2023-09-18 22:13:39.716477,29.904762,7583.302
2023-09-18 22:13:49.775372,43.714287,9722.396
2023-09-18 22:13:59.814928,43.52381,10326.376
2023-09-18 22:14:09.875069,42.333332,8657.043
2023-09-18 22:14:19.935337,35.666668,14386.463
2023-09-18 22:14:30.015056,41.904762,8120.1724
2023-09-18 22:14:40.155532,41.61905,8120.1724
2023-09-18 22:14:50.294774,34.190475,8657.043
2023-09-18 22:15:00.355033,31.190475,8992.588
2023-09-18 22:15:10.414851,33.61905,31616.664
2023-09-18 22:15:20.475782,37.04762,7583.302
2023-09-18 22:15:30.535701,23.714285,7583.302
2023-09-18 22:15:40.596098,26.8,9915.335
2023-09-18 22:15:50.657424,24.857143,8657.043
2023-09-18 22:16:00.755104,39.1,16441.672
2023-09-18 22:16:10.814936,41.04762,8657.043
2023-09-18 22:16:20.875091,29.47619,9554.625
2023-09-18 22:16:30.935168,28.9,15460.204
2023-09-18 22:16:41.014989,30.0,8120.1724
2023-09-18 22:16:51.055854,37.52381,10561.258
2023-09-18 22:17:01.155735,35.666668,30937.186
2023-09-18 22:17:11.295488,36.3,29444.014
2023-09-18 22:17:21.356020,36.55,9999.221
2023-09-18 22:17:31.414888,45.25,39753.613
2023-09-18 22:17:41.474900,44.714287,8657.043
2023-09-18 22:17:51.535138,44.190475,10536.092
2023-09-18 22:18:01.595266,42.6,8120.1724
2023-09-18 22:18:11.634964,44.75,16835.936
2023-09-18 22:18:21.697387,58.35,11559.502
2023-09-18 22:18:31.755224,35.7,9143.583
2023-09-18 22:18:41.814970,35.25,10653.532
2023-09-18 22:18:51.875323,44.85,10536.092
2023-09-18 22:19:01.935684,24.47619,7583.302
2023-09-18 22:19:12.015374,25.05,7583.302
2023-09-18 22:19:22.060861,33.25,10754.195
2023-09-18 22:19:32.154979,22.857143,10066.33
2023-09-18 22:19:42.295115,27.5,31197.232
2023-09-18 22:19:52.355250,26.65,30769.414
2023-09-18 22:20:02.415295,21.857143,15476.981
2023-09-18 22:20:12.474580,25.904762,10166.993
2023-09-18 22:20:22.534860,33.6,8338.276
2023-09-18 22:20:32.595383,43.95238,25610.42
2023-09-18 22:20:42.697624,37.761906,9294.578
2023-09-18 22:20:52.754796,23.9,10385.097
2023-09-18 22:21:02.814750,30.05,8657.043
2023-09-18 22:21:12.875694,37.05,7046.4307
2023-09-18 22:21:22.935098,32.285713,9412.019
2023-09-18 22:21:33.014855,34.2,8120.1724
2023-09-18 22:21:43.155384,39.3,10770.973
2023-09-18 22:21:53.295061,34.809525,8875.147
2023-09-18 22:22:03.355059,33.809525,7583.302
2023-09-18 22:22:13.415276,38.333332,10972.299
2023-09-18 22:22:23.475419,37.333332,36196.844
2023-09-18 22:22:33.535318,56.45,40777.023
2023-09-18 22:22:43.595131,48.095238,10938.745
2023-09-18 22:22:53.658833,41.36842,27472.691
2023-09-18 22:23:03.714855,40.714287,10166.993
2023-09-18 22:23:13.775213,34.42857,24595.398
2023-09-18 22:23:23.835826,23.1,9680.454
2023-09-18 22:23:33.895534,41.85,9143.583
2023-09-18 22:23:43.985155,45.6,11282.678
2023-09-18 22:23:54.035438,35.714287,43897.586
2023-09-18 22:24:04.134842,29.333334,13019.119
2023-09-18 22:24:14.174809,32.38095,7583.302
2023-09-18 22:24:24.275991,27.6,25232.934
2023-09-18 22:24:34.334882,29.285715,8757.707
2023-09-18 22:24:44.394841,29.333334,10066.33
2023-09-18 22:24:54.455309,26.52381,17825.793
2023-09-18 22:25:04.515098,24.45,11509.17
2023-09-18 22:25:14.556852,29.619047,31516.0
2023-09-18 22:25:24.615030,22.714285,20845.691
2023-09-18 22:25:34.675537,42.809525,23983.03
2023-09-18 22:25:44.735522,48.61905,8120.1724
2023-09-18 22:25:54.795623,46.61905,19117.637
2023-09-18 22:26:04.856102,44.55,31448.89
2023-09-18 22:26:14.914634,35.35,37354.473
