timestamp,distance,satellite_norad,satellite,alt,az,pop_ping_latency_ms
2023-06-07 14:30:57.813590,2300,53969,STARLINK-4468,"14deg 57' 41.5""","184deg 28' 01.4""",43.095237731933594
2023-06-07 14:30:57.954559,2300,53971,STARLINK-4639,"13deg 55' 46.1""","88deg 48' 01.2""",43.095237731933594
2023-06-07 14:30:57.993520,2300,53979,STARLINK-5123,"29deg 45' 09.0""","170deg 19' 34.8""",43.349998474121094
2023-06-07 14:30:58.033802,2300,53982,STARLINK-5120,"03deg 56' 52.4""","222deg 27' 58.8""",43.349998474121094
2023-06-07 14:30:58.073807,2300,53989,STARLINK-5115,"35deg 08' 37.6""","189deg 41' 52.7""",43.5
2023-06-07 14:30:58.113180,2300,53992,STARLINK-5108,"44deg 03' 44.5""","125deg 06' 45.4""",43.5
2023-06-07 14:30:58.154560,2300,55274,STARLINK-5236,"06deg 54' 38.6""","293deg 29' 31.1""",43.849998474121094
2023-06-07 14:30:58.194861,2300,55282,STARLINK-5330,"39deg 53' 23.9""","312deg 29' 59.4""",43.849998474121094
2023-06-07 14:30:58.235119,2300,55293,STARLINK-5287,"08deg 20' 28.0""","338deg 00' 48.8""",43.849998474121094
2023-06-07 14:30:58.273416,2300,55336,STARLINK-5655,"14deg 50' 53.5""","124deg 02' 34.0""",43.95000076293945
2023-06-07 14:30:58.313985,2300,55349,STARLINK-5666,"34deg 19' 47.6""","214deg 18' 57.7""",43.95000076293945
2023-06-07 14:30:58.354176,2300,55350,STARLINK-5668,"10deg 24' 45.1""","107deg 52' 26.7""",43.95000076293945
2023-06-07 14:30:58.394137,2300,55362,STARLINK-5574,"35deg 42' 46.2""","210deg 43' 08.2""",43.95000076293945
2023-06-07 14:30:58.434810,2300,55365,STARLINK-5639,"24deg 38' 13.2""","122deg 58' 52.0""",43.95000076293945
2023-06-07 14:30:58.473583,2300,55366,STARLINK-5654,"06deg 10' 11.8""","259deg 41' 34.2""",42.849998474121094
2023-06-07 14:30:58.516377,2300,55370,STARLINK-5027,"13deg 43' 41.1""","232deg 16' 37.3""",42.849998474121094
2023-06-07 14:30:58.567710,2300,55429,STARLINK-5645,"04deg 40' 52.3""","108deg 50' 53.0""",42.849998474121094
2023-06-07 14:30:58.613228,2300,55451,STARLINK-5656,"25deg 15' 51.0""","174deg 19' 32.1""",42.849998474121094
2023-06-07 14:30:58.654817,2300,55455,STARLINK-5680,"15deg 10' 08.9""","112deg 24' 32.4""",43.761905670166016
2023-06-07 14:30:58.694098,2300,55498,STARLINK-5365,"09deg 48' 30.9""","194deg 54' 00.1""",43.761905670166016
2023-06-07 14:30:58.734639,2300,55501,STARLINK-5367,"12deg 28' 29.6""","119deg 07' 31.5""",43.761905670166016
2023-06-07 14:30:58.773588,2300,55610,STARLINK-5722,"06deg 13' 12.2""","171deg 11' 06.0""",43.761905670166016
2023-06-07 14:30:58.812557,2300,55612,STARLINK-5734,"04deg 35' 02.9""","111deg 01' 42.5""",43.761905670166016
2023-06-07 14:30:58.894917,2300,55711,STARLINK-30048,"00deg 55' 58.4""","170deg 02' 29.6""",44.238094329833984
2023-06-07 14:30:58.993968,2300,55928,STARLINK-5930,"09deg 42' 56.8""","357deg 24' 58.7""",42.70000076293945
2023-06-07 14:30:59.034476,2300,55931,STARLINK-5897,"08deg 38' 41.6""","88deg 07' 19.2""",42.70000076293945
2023-06-07 14:31:00.074319,2400,44713,STARLINK-1007,"45deg 24' 50.3""","306deg 41' 57.7""",36.904762268066406
2023-06-07 14:31:00.154743,2400,44739,STARLINK-1034,"09deg 46' 24.9""","104deg 08' 10.3""",36.904762268066406
2023-06-07 14:31:00.193894,2400,44753,STARLINK-1048,"24deg 58' 25.9""","278deg 47' 18.1""",36.238094329833984
2023-06-07 14:31:00.233887,2400,44759,STARLINK-1054,"12deg 59' 03.7""","180deg 00' 39.6""",36.238094329833984
2023-06-07 14:31:00.274267,2400,44761,STARLINK-1056,"12deg 39' 52.4""","91deg 36' 24.9""",36.238094329833984
2023-06-07 14:31:00.313492,2400,44762,STARLINK-1057,"20deg 45' 15.9""","230deg 36' 10.0""",36.238094329833984
2023-06-07 14:31:00.354895,2400,45395,STARLINK-1297,"09deg 34' 36.7""","297deg 29' 22.1""",34.761905670166016
2023-06-07 14:31:00.393479,2400,45404,STARLINK-1260,"11deg 04' 46.0""","113deg 04' 07.9""",34.761905670166016
2023-06-07 14:31:00.433951,2400,45407,STARLINK-1275,"03deg 11' 13.3""","295deg 55' 45.7""",34.761905670166016
2023-06-07 14:31:00.474776,2400,45416,STARLINK-1318,"33deg 33' 09.0""","298deg 33' 11.4""",34.349998474121094
2023-06-07 14:31:00.514040,2400,45417,STARLINK-1286,"11deg 10' 37.7""","291deg 08' 11.8""",34.349998474121094
2023-06-07 14:31:00.568334,2400,45419,STARLINK-1308,"26deg 03' 00.5""","54deg 14' 28.1""",34.349998474121094
2023-06-07 14:31:00.613672,2400,45545,STARLINK-1374,"16deg 14' 26.7""","208deg 58' 00.8""",34.349998474121094
2023-06-07 14:31:00.654840,2400,45735,STARLINK-1471,"10deg 40' 49.1""","133deg 19' 19.7""",34.238094329833984
2023-06-07 14:31:00.693404,2400,45756,STARLINK-1484,"24deg 22' 31.6""","90deg 49' 42.8""",34.238094329833984
2023-06-07 14:31:00.734407,2400,45772,STARLINK-1470,"68deg 36' 35.1""","21deg 56' 30.6""",34.238094329833984
2023-06-07 14:31:00.779394,2400,45777,STARLINK-1490,"51deg 04' 52.3""","34deg 23' 20.5""",33.14285659790039
2023-06-07 14:31:00.813316,2400,45779,STARLINK-1492,"44deg 46' 16.3""","345deg 44' 27.6""",33.14285659790039
2023-06-07 14:31:00.895263,2400,45785,STARLINK-1512,"04deg 33' 19.3""","251deg 24' 37.8""",33.14285659790039
2023-06-07 14:31:00.973644,2400,45787,STARLINK-1517,"04deg 22' 27.2""","63deg 56' 33.8""",33.14285659790039
2023-06-07 14:31:01.013163,2400,46030,STARLINK-1534,"10deg 15' 06.9""","291deg 38' 01.3""",31.904762268066406
2023-06-07 14:31:01.054100,2400,46045,STARLINK-1591,"45deg 49' 56.3""","162deg 13' 56.9""",31.761905670166016
2023-06-07 14:31:01.093498,2400,46058,STARLINK-1564,"18deg 05' 00.2""","166deg 25' 56.5""",31.761905670166016
2023-06-07 14:31:01.134039,2400,46060,STARLINK-1572,"15deg 29' 06.7""","276deg 00' 05.4""",31.761905670166016
2023-06-07 14:31:01.173614,2400,46083,STARLINK-1579,"06deg 55' 31.1""","250deg 51' 21.8""",31.761905670166016
2023-06-07 14:31:01.213184,2400,46546,STARLINK-1697,"40deg 18' 28.9""","18deg 36' 51.6""",31.761905670166016
2023-06-07 14:31:01.254745,2400,46549,STARLINK-1700,"05deg 01' 28.1""","277deg 18' 24.5""",32.71428680419922
2023-06-07 14:31:01.294163,2400,46557,STARLINK-1679,"23deg 21' 49.3""","307deg 01' 46.5""",32.71428680419922
2023-06-07 14:31:01.334898,2400,46559,STARLINK-1681,"18deg 07' 11.0""","92deg 18' 08.6""",32.71428680419922
2023-06-07 14:31:01.374019,2400,46567,STARLINK-1741,"03deg 59' 50.1""","86deg 46' 34.8""",31.428571701049805
2023-06-07 14:31:01.413108,2400,46580,STARLINK-1708,"10deg 00' 17.8""","77deg 09' 57.6""",31.428571701049805
2023-06-07 14:31:01.454488,2400,46589,STARLINK-1749,"42deg 41' 58.2""","33deg 12' 09.4""",31.428571701049805
2023-06-07 14:31:01.495269,2400,46687,STARLINK-1784,"07deg 34' 15.6""","75deg 29' 50.3""",31.428571701049805
2023-06-07 14:31:01.534989,2400,46696,STARLINK-1795,"16deg 42' 29.2""","189deg 39' 16.0""",31.428571701049805
2023-06-07 14:31:01.594322,2400,46714,STARLINK-1816,"05deg 33' 31.2""","145deg 22' 37.4""",30.904762268066406
2023-06-07 14:31:01.634581,2400,47730,STARLINK-2140,"33deg 40' 53.7""","110deg 26' 38.8""",30.904762268066406
2023-06-07 14:31:01.674065,2400,47748,STARLINK-2162,"65deg 45' 30.1""","241deg 09' 32.4""",30.571428298950195
2023-06-07 14:31:01.714760,2400,47754,STARLINK-2171,"10deg 50' 48.7""","223deg 14' 49.2""",30.571428298950195
2023-06-07 14:31:01.754564,2400,47756,STARLINK-2174,"22deg 44' 43.1""","78deg 14' 54.8""",30.571428298950195
2023-06-07 14:31:01.794952,2400,47799,STARLINK-2380,"03deg 48' 06.6""","185deg 56' 47.3""",30.571428298950195
2023-06-07 14:31:01.834749,2400,47813,STARLINK-2394,"13deg 58' 09.8""","113deg 14' 20.3""",30.571428298950195
2023-06-07 14:31:01.954111,2400,48100,STARLINK-2430,"41deg 59' 47.0""","53deg 49' 11.9""",31.095237731933594
2023-06-07 14:31:01.993943,2400,48106,STARLINK-2442,"05deg 06' 59.7""","294deg 21' 26.3""",30.049999237060547
2023-06-07 14:31:02.034623,2400,48109,STARLINK-2445,"05deg 33' 31.8""","282deg 30' 32.4""",30.049999237060547
2023-06-07 14:31:02.073561,2400,48117,STARLINK-2455,"12deg 41' 09.3""","298deg 51' 18.5""",30.450000762939453
2023-06-07 14:31:02.113134,2400,48130,STARLINK-2472,"29deg 21' 15.9""","44deg 07' 12.4""",30.450000762939453
2023-06-07 14:31:02.154265,2400,48132,STARLINK-2474,"31deg 20' 35.1""","41deg 37' 44.2""",30.450000762939453
2023-06-07 14:31:02.193985,2400,48304,STARLINK-2524,"04deg 17' 31.0""","243deg 57' 26.0""",30.450000762939453
2023-06-07 14:31:02.234804,2400,48320,STARLINK-2029,"05deg 36' 58.2""","271deg 02' 25.4""",30.450000762939453
2023-06-07 14:31:02.274767,2400,48321,STARLINK-2457,"08deg 34' 29.4""","197deg 32' 23.5""",30.571428298950195
2023-06-07 14:31:02.313320,2400,48428,STARLINK-2461,"18deg 54' 01.4""","56deg 50' 45.6""",30.571428298950195
2023-06-07 14:31:02.353810,2400,48430,STARLINK-2729,"04deg 27' 13.3""","292deg 00' 20.6""",30.450000762939453
2023-06-07 14:31:02.393484,2400,48432,STARLINK-2680,"33deg 00' 33.3""","80deg 25' 12.4""",30.450000762939453
2023-06-07 14:31:02.474477,2400,48446,STARLINK-2247,"42deg 58' 32.2""","320deg 37' 07.0""",30.450000762939453
2023-06-07 14:31:02.513979,2400,48447,STARLINK-2269,"03deg 23' 01.4""","67deg 46' 41.4""",30.450000762939453
2023-06-07 14:31:02.567865,2400,48463,STARLINK-2689,"15deg 56' 22.5""","59deg 44' 05.2""",30.350000381469727
2023-06-07 14:31:02.613786,2400,48467,STARLINK-2659,"40deg 06' 19.3""","43deg 20' 33.4""",30.350000381469727
2023-06-07 14:31:02.653642,2400,48473,STARLINK-2658,"15deg 16' 35.1""","262deg 56' 19.3""",30.0
2023-06-07 14:31:02.693602,2400,48481,STARLINK-2706,"05deg 45' 27.9""","64deg 13' 34.3""",30.0
2023-06-07 14:31:02.734870,2400,48576,STARLINK-2228,"04deg 13' 07.3""","281deg 16' 35.7""",30.0
2023-06-07 14:31:02.774520,2400,48579,STARLINK-2233,"04deg 14' 27.9""","121deg 31' 45.0""",30.0
2023-06-07 14:31:02.812540,2400,48588,STARLINK-2244,"03deg 04' 31.6""","295deg 33' 34.2""",30.0
2023-06-07 14:31:02.974180,2400,48589,STARLINK-2245,"76deg 42' 56.5""","209deg 10' 51.2""",29.799999237060547
2023-06-07 14:31:03.012791,2400,48593,STARLINK-2250,"23deg 36' 49.2""","99deg 51' 58.2""",29.649999618530273
2023-06-07 14:31:03.054902,2400,48596,STARLINK-2253,"19deg 09' 46.0""","300deg 20' 07.9""",29.649999618530273
2023-06-07 14:31:03.094345,2400,48610,FALCON 9 DEB,"11deg 14' 18.6""","280deg 56' 57.0""",29.649999618530273
2023-06-07 14:31:03.174575,2400,48641,STARLINK-2754,"18deg 53' 05.6""","151deg 23' 29.2""",29.649999618530273
2023-06-07 14:31:03.213871,2400,48660,STARLINK-2688,"18deg 05' 32.7""","280deg 47' 55.9""",30.25
2023-06-07 14:31:03.254733,2400,48662,STARLINK-2726,"16deg 31' 35.2""","263deg 07' 05.8""",28.952381134033203
2023-06-07 14:31:03.293428,2400,48663,STARLINK-2667,"03deg 08' 06.0""","157deg 41' 16.5""",28.952381134033203
2023-06-07 14:31:03.333953,2400,49164,STARLINK-3106,"22deg 24' 30.3""","307deg 28' 13.7""",28.952381134033203
2023-06-07 14:31:03.374394,2400,49169,STARLINK-3046,"11deg 18' 06.0""","172deg 11' 58.7""",28.904762268066406
2023-06-07 14:31:03.413681,2400,49170,STARLINK-3074,"30deg 38' 17.7""","26deg 10' 24.3""",28.904762268066406
2023-06-07 14:31:03.454419,2400,49420,STARLINK-3110,"06deg 44' 57.0""","186deg 26' 22.3""",28.904762268066406
2023-06-07 14:31:03.493743,2400,49422,STARLINK-3161,"13deg 57' 00.1""","101deg 49' 02.5""",28.904762268066406
2023-06-07 14:31:03.533953,2400,49432,STARLINK-3158,"19deg 47' 41.0""","193deg 30' 37.0""",28.904762268066406
2023-06-07 14:31:03.574065,2400,49433,STARLINK-3079,"11deg 55' 25.8""","228deg 34' 46.7""",28.952381134033203
2023-06-07 14:31:03.613582,2400,49437,STARLINK-3130,"30deg 28' 56.9""","78deg 07' 01.2""",28.952381134033203
2023-06-07 14:31:03.654690,2400,49445,STARLINK-3122,"05deg 45' 21.7""","71deg 03' 51.2""",28.904762268066406
2023-06-07 14:31:03.693059,2400,49726,STARLINK-3237,"17deg 37' 37.6""","302deg 33' 43.0""",28.904762268066406
2023-06-07 14:31:03.733585,2400,49740,STARLINK-3226,"10deg 34' 19.1""","91deg 49' 19.3""",28.904762268066406
2023-06-07 14:31:03.773786,2400,49745,STARLINK-3241,"27deg 44' 17.9""","311deg 44' 26.1""",28.904762268066406
2023-06-07 14:31:03.813160,2400,49756,STARLINK-3207,"29deg 57' 16.8""","102deg 44' 12.4""",28.904762268066406
2023-06-07 14:31:03.895344,2400,49761,STARLINK-3203,"13deg 17' 13.9""","298deg 21' 46.8""",29.238094329833984
2023-06-07 14:31:03.973859,2400,50192,STARLINK-3259,"08deg 00' 44.5""","141deg 33' 48.2""",29.238094329833984
2023-06-07 14:31:04.013553,2400,50194,STARLINK-3269,"04deg 07' 32.2""","92deg 21' 40.6""",29.399999618530273
2023-06-07 14:31:04.054732,2400,50804,STARLINK-3323,"17deg 06' 00.2""","72deg 31' 44.4""",29.049999237060547
2023-06-07 14:31:04.093609,2400,50818,STARLINK-3336,"03deg 55' 33.4""","284deg 06' 01.6""",29.049999237060547
2023-06-07 14:31:04.133852,2400,50827,STARLINK-3329,"38deg 46' 46.2""","15deg 19' 39.7""",29.049999237060547
2023-06-07 14:31:04.179475,2400,50835,STARLINK-3310,"13deg 27' 30.8""","281deg 37' 46.4""",29.049999237060547
2023-06-07 14:31:04.213513,2400,50841,STARLINK-3300,"10deg 18' 36.2""","63deg 30' 36.5""",29.049999237060547
2023-06-07 14:31:04.255305,2400,52268,STARLINK-3746,"12deg 18' 54.2""","268deg 07' 42.3""",30.399999618530273
2023-06-07 14:31:04.294106,2400,52270,STARLINK-3804,"17deg 49' 40.9""","249deg 57' 30.3""",30.399999618530273
2023-06-07 14:31:04.333814,2400,52275,STARLINK-3784,"04deg 57' 25.3""","165deg 40' 50.9""",30.399999618530273
2023-06-07 14:31:04.374274,2400,52292,STARLINK-3753,"08deg 44' 43.5""","210deg 59' 28.4""",30.399999618530273
2023-06-07 14:31:04.412975,2400,52350,STARLINK-3754,"48deg 14' 03.2""","256deg 54' 12.6""",30.399999618530273
2023-06-07 14:31:04.454450,2400,52353,STARLINK-3807,"08deg 54' 36.9""","62deg 56' 59.8""",30.66666603088379
2023-06-07 14:31:04.494663,2400,52368,STARLINK-3834,"08deg 04' 20.4""","264deg 10' 33.7""",30.66666603088379
2023-06-07 14:31:04.533630,2400,52372,STARLINK-3796,"36deg 47' 26.7""","40deg 21' 49.6""",30.66666603088379
2023-06-07 14:31:04.573895,2400,52540,STARLINK-3940,"06deg 59' 38.9""","126deg 04' 29.3""",30.66666603088379
2023-06-07 14:31:04.613364,2400,52545,STARLINK-3939,"43deg 43' 50.0""","277deg 49' 59.6""",30.66666603088379
2023-06-07 14:31:04.654431,2400,52570,STARLINK-3924,"07deg 56' 05.2""","288deg 18' 32.2""",30.66666603088379
2023-06-07 14:31:04.694203,2400,52575,STARLINK-3920,"24deg 09' 25.3""","166deg 36' 52.1""",30.66666603088379
2023-06-07 14:31:04.734447,2400,52656,STARLINK-4004,"29deg 46' 31.0""","317deg 08' 56.8""",30.66666603088379
2023-06-07 14:31:04.772837,2400,52660,STARLINK-4081,"09deg 41' 34.5""","85deg 24' 34.4""",30.100000381469727
2023-06-07 14:31:04.812762,2400,52677,STARLINK-4028,"06deg 22' 50.7""","296deg 58' 27.1""",30.100000381469727
2023-06-07 14:31:04.895161,2400,52682,STARLINK-4017,"42deg 07' 33.4""","78deg 15' 31.9""",30.238094329833984
2023-06-07 14:31:04.973622,2400,52695,STARLINK-4041,"52deg 24' 50.9""","13deg 50' 45.7""",30.238094329833984
2023-06-07 14:31:05.012750,2400,52700,STARLINK-4034,"04deg 15' 43.8""","95deg 35' 40.6""",29.899999618530273
2023-06-07 14:31:05.054136,2400,52701,STARLINK-4003,"16deg 01' 37.1""","117deg 20' 49.9""",29.899999618530273
2023-06-07 14:31:05.094090,2400,52704,STARLINK-3999,"25deg 24' 54.5""","295deg 40' 05.7""",29.899999618530273
2023-06-07 14:31:05.134707,2400,52987,STARLINK-4259,"14deg 35' 26.5""","220deg 53' 39.6""",29.899999618530273
2023-06-07 14:31:05.173719,2400,53002,STARLINK-4121,"04deg 01' 04.9""","259deg 42' 19.4""",29.33333396911621
2023-06-07 14:31:05.213601,2400,53163,STARLINK-4104,"40deg 27' 04.0""","03deg 03' 23.7""",29.33333396911621
2023-06-07 14:31:05.254242,2400,53166,STARLINK-4110,"08deg 47' 40.6""","291deg 39' 12.3""",29.950000762939453
2023-06-07 14:31:05.334439,2400,53168,STARLINK-4105,"26deg 26' 14.4""","54deg 18' 27.0""",29.950000762939453
2023-06-07 14:31:05.374272,2400,53174,STARLINK-4205,"37deg 37' 05.3""","328deg 58' 44.8""",29.761905670166016
2023-06-07 14:31:05.412818,2400,53175,STARLINK-4292,"05deg 48' 17.3""","69deg 32' 32.4""",29.761905670166016
2023-06-07 14:31:05.454160,2400,53244,STARLINK-4125,"17deg 09' 52.5""","65deg 33' 25.4""",29.761905670166016
2023-06-07 14:31:05.493414,2400,53246,STARLINK-4131,"22deg 41' 19.7""","237deg 32' 32.0""",29.761905670166016
2023-06-07 14:31:05.534408,2400,53253,STARLINK-4133,"03deg 28' 24.3""","255deg 14' 04.5""",29.761905670166016
2023-06-07 14:31:05.574747,2400,53256,STARLINK-4147,"65deg 26' 01.9""","345deg 49' 08.3""",29.761905670166016
2023-06-07 14:31:05.613624,2400,53273,STARLINK-4051,"15deg 59' 02.4""","276deg 46' 21.7""",29.761905670166016
2023-06-07 14:31:05.654274,2400,53275,STARLINK-4179,"20deg 48' 55.1""","53deg 38' 09.6""",29.428571701049805
2023-06-07 14:31:05.693895,2400,53289,STARLINK-4176,"25deg 08' 58.4""","293deg 57' 35.5""",29.428571701049805
2023-06-07 14:31:05.734829,2400,53396,STARLINK-4524,"51deg 06' 54.4""","206deg 10' 08.2""",29.428571701049805
2023-06-07 14:31:05.774272,2400,53399,STARLINK-4528,"03deg 24' 34.6""","294deg 06' 17.9""",29.619047164916992
2023-06-07 14:31:05.814793,2400,53417,STARLINK-4484,"15deg 57' 55.9""","270deg 55' 06.9""",29.619047164916992
2023-06-07 14:31:05.974064,2400,53419,STARLINK-4476,"12deg 27' 04.8""","164deg 48' 31.1""",29.619047164916992
2023-06-07 14:31:06.012365,2400,53491,STARLINK-4450,"22deg 54' 50.9""","71deg 39' 07.0""",30.299999237060547
2023-06-07 14:31:06.053934,2400,53495,STARLINK-4429,"24deg 35' 12.8""","91deg 20' 04.6""",30.299999237060547
2023-06-07 14:31:06.093147,2400,53498,STARLINK-4439,"13deg 28' 16.7""","42deg 27' 07.8""",30.299999237060547
2023-06-07 14:31:06.174150,2400,53500,STARLINK-4455,"13deg 26' 43.4""","140deg 30' 56.8""",30.299999237060547
2023-06-07 14:31:06.213373,2400,53608,STARLINK-4647,"12deg 40' 07.4""","125deg 16' 28.6""",31.047618865966797
2023-06-07 14:31:06.254567,2400,53616,STARLINK-4605,"18deg 21' 13.2""","99deg 20' 58.3""",31.047618865966797
2023-06-07 14:31:06.293932,2400,53969,STARLINK-4468,"15deg 43' 26.8""","182deg 52' 52.7""",31.047618865966797
2023-06-07 14:31:06.333784,2400,53971,STARLINK-4639,"13deg 14' 06.5""","87deg 20' 21.9""",31.047618865966797
2023-06-07 14:31:06.374629,2400,53979,STARLINK-5123,"30deg 45' 38.9""","166deg 51' 11.7""",31.380952835083008
2023-06-07 14:31:06.413316,2400,53982,STARLINK-5120,"04deg 31' 26.8""","222deg 11' 15.3""",31.380952835083008
2023-06-07 14:31:06.454793,2400,53989,STARLINK-5115,"36deg 58' 12.6""","186deg 17' 55.2""",31.200000762939453
2023-06-07 14:31:06.493370,2400,53992,STARLINK-5108,"42deg 53' 28.3""","119deg 26' 13.4""",31.200000762939453
2023-06-07 14:31:06.533899,2400,55274,STARLINK-5236,"07deg 13' 43.5""","295deg 02' 21.3""",31.200000762939453
2023-06-07 14:31:06.574382,2400,55282,STARLINK-5330,"39deg 28' 20.6""","317deg 33' 50.1""",31.149999618530273
2023-06-07 14:31:06.613660,2400,55293,STARLINK-5287,"08deg 09' 00.9""","339deg 52' 45.1""",31.149999618530273
2023-06-07 14:31:06.654715,2400,55336,STARLINK-5655,"13deg 59' 06.2""","123deg 06' 58.8""",31.149999618530273
2023-06-07 14:31:06.693476,2400,55349,STARLINK-5666,"35deg 40' 41.3""","210deg 38' 54.3""",31.149999618530273
2023-06-07 14:31:06.733809,2400,55350,STARLINK-5668,"09deg 41' 27.1""","107deg 16' 14.8""",31.149999618530273
2023-06-07 14:31:06.774247,2400,55361,STARLINK-5665,"04deg 36' 59.4""","261deg 01' 46.4""",31.380952835083008
2023-06-07 14:31:06.813468,2400,55362,STARLINK-5574,"36deg 36' 28.6""","206deg 24' 44.2""",31.380952835083008
2023-06-07 14:31:06.973749,2400,55365,STARLINK-5639,"23deg 31' 02.4""","120deg 52' 37.6""",31.600000381469727
2023-06-07 14:31:07.014571,2400,55366,STARLINK-5654,"06deg 46' 39.2""","259deg 12' 05.2""",31.619047164916992
2023-06-07 14:31:07.054698,2400,55369,STARLINK-5644,"03deg 28' 42.4""","96deg 18' 50.1""",31.66666603088379
2023-06-07 14:31:07.093131,2400,55370,STARLINK-5027,"14deg 34' 08.5""","231deg 17' 36.4""",31.66666603088379
2023-06-07 14:31:07.134129,2400,55429,STARLINK-5645,"04deg 48' 06.5""","107deg 23' 19.2""",31.66666603088379
2023-06-07 14:31:07.173696,2400,55451,STARLINK-5656,"25deg 37' 44.4""","171deg 09' 53.7""",32.150001525878906
2023-06-07 14:31:07.213699,2400,55455,STARLINK-5680,"14deg 26' 44.4""","110deg 56' 06.2""",32.150001525878906
2023-06-07 14:31:07.255005,2400,55498,STARLINK-5365,"10deg 19' 20.1""","193deg 32' 03.9""",32.150001525878906
2023-06-07 14:31:07.292877,2400,55501,STARLINK-5367,"12deg 00' 35.2""","117deg 27' 16.1""",32.150001525878906
2023-06-07 14:31:07.333690,2400,55610,STARLINK-5722,"06deg 30' 13.2""","169deg 46' 10.9""",32.150001525878906
2023-06-07 14:31:07.374043,2400,55612,STARLINK-5734,"04deg 16' 43.6""","109deg 47' 48.0""",32.150001525878906
2023-06-07 14:31:07.413281,2400,55711,STARLINK-30048,"01deg 01' 22.8""","166deg 26' 55.5""",32.150001525878906
2023-06-07 14:31:07.460629,2400,55928,STARLINK-5930,"10deg 14' 43.7""","358deg 43' 59.2""",32.14285659790039
2023-06-07 14:31:07.494194,2400,55931,STARLINK-5897,"08deg 08' 56.9""","89deg 21' 51.9""",32.14285659790039
2023-06-07 14:31:08.534000,2500,44713,STARLINK-1007,"47deg 32' 35.9""","312deg 24' 35.8""",30.200000762939453
2023-06-07 14:31:08.574579,2500,44739,STARLINK-1034,"08deg 53' 08.3""","104deg 30' 09.4""",30.200000762939453
2023-06-07 14:31:08.612616,2500,44753,STARLINK-1048,"26deg 35' 24.1""","280deg 18' 49.0""",30.200000762939453
2023-06-07 14:31:08.654570,2500,44759,STARLINK-1054,"13deg 40' 08.3""","178deg 23' 46.0""",30.200000762939453
2023-06-07 14:31:08.692929,2500,44761,STARLINK-1056,"12deg 01' 58.3""","90deg 01' 58.7""",30.66666603088379
2023-06-07 14:31:08.733922,2500,44762,STARLINK-1057,"22deg 12' 37.0""","230deg 09' 56.1""",30.66666603088379
2023-06-07 14:31:08.772653,2500,45395,STARLINK-1297,"10deg 22' 43.2""","297deg 51' 38.3""",30.66666603088379
2023-06-07 14:31:08.813114,2500,45404,STARLINK-1260,"10deg 13' 51.3""","113deg 11' 31.5""",30.66666603088379
2023-06-07 14:31:08.895118,2500,45407,STARLINK-1275,"03deg 46' 43.1""","295deg 57' 35.4""",30.66666603088379
2023-06-07 14:31:08.974015,2500,45416,STARLINK-1318,"36deg 07' 17.7""","298deg 48' 53.9""",31.571428298950195
2023-06-07 14:31:09.011987,2500,45417,STARLINK-1286,"12deg 00' 14.5""","291deg 54' 08.5""",31.285715103149414
2023-06-07 14:31:09.054258,2500,45419,STARLINK-1308,"24deg 38' 39.8""","56deg 19' 45.3""",31.285715103149414
2023-06-07 14:31:09.092887,2500,45545,STARLINK-1374,"15deg 51' 29.9""","206deg 36' 10.2""",30.950000762939453
2023-06-07 14:31:09.174534,2500,45735,STARLINK-1471,"10deg 44' 57.3""","131deg 17' 49.7""",30.950000762939453
2023-06-07 14:31:09.214079,2500,45755,STARLINK-1478,"03deg 02' 32.3""","218deg 25' 26.6""",30.950000762939453
2023-06-07 14:31:09.254770,2500,45756,STARLINK-1484,"23deg 05' 54.4""","88deg 46' 52.1""",30.950000762939453
2023-06-07 14:31:09.293675,2500,45772,STARLINK-1470,"64deg 23' 31.1""","31deg 28' 11.4""",30.5238094329834
2023-06-07 14:31:09.333639,2500,45777,STARLINK-1490,"47deg 36' 59.7""","38deg 41' 06.1""",30.5238094329834
2023-06-07 14:31:09.374463,2500,45779,STARLINK-1492,"44deg 43' 32.8""","352deg 55' 25.7""",30.238094329833984
2023-06-07 14:31:09.412917,2500,45785,STARLINK-1512,"05deg 11' 12.5""","251deg 34' 30.1""",30.238094329833984
2023-06-07 14:31:09.454680,2500,45787,STARLINK-1517,"03deg 46' 02.3""","64deg 02' 47.8""",30.238094329833984
2023-06-07 14:31:09.493309,2500,46030,STARLINK-1534,"11deg 04' 47.9""","291deg 13' 22.7""",30.149999618530273
2023-06-07 14:31:09.533814,2500,46045,STARLINK-1591,"43deg 00' 24.5""","158deg 19' 43.2""",30.149999618530273
2023-06-07 14:31:09.574328,2500,46058,STARLINK-1564,"17deg 05' 10.5""","164deg 54' 27.1""",30.149999618530273
2023-06-07 14:31:09.613612,2500,46060,STARLINK-1572,"16deg 23' 15.9""","274deg 33' 12.6""",30.149999618530273
2023-06-07 14:31:09.655459,2500,46083,STARLINK-1579,"07deg 06' 26.9""","249deg 10' 11.1""",30.149999618530273
2023-06-07 14:31:09.692888,2500,46546,STARLINK-1697,"38deg 53' 25.6""","23deg 32' 48.0""",30.619047164916992
2023-06-07 14:31:09.733497,2500,46549,STARLINK-1700,"05deg 38' 49.2""","277deg 45' 35.7""",30.619047164916992
2023-06-07 14:31:09.774136,2500,46557,STARLINK-1679,"24deg 44' 53.4""","308deg 51' 09.9""",30.619047164916992
